1622883867.8821719,"!AIVDM,1,1,,B,39NS`fm0@0PBvb<MfQ3`C;>p0Dtb,0*5E
"
1622883867.9623508,"!AIVDM,1,1,,A,35R0Gl10010AKi8Meul2TP@n0Djb,0*57
"
1622883867.9874518,"!AIVDM,1,1,,B,13aL=>PP00PBGmvMfl>2nOvl28@F,0*3B
"
1622883868.172929,"!AIVDM,1,1,,A,33`gb9@0000BfBnMfpFb6pTp00vh,0*31
"
1622883868.2787845,"$GPRMC,090428.00,A,5157.43248,N,00402.09727,E,0.011,,050621,,,A*75
"
1622883868.3235047,"!AIVDM,1,1,,A,139gq8PP0;PC726Mf>v4Qwvn258@,0*0E
"
1622883868.3753526,"$GPVTG,,T,,M,0.011,N,0.021,K,A*20
"
1622883868.3860035,"!AIVDM,1,1,,A,3342dB001;0BiGDMg?CDGCOp0P00,0*5D
"
1622883868.446566,"$GPGGA,090428.00,5157.43248,N,00402.09727,E,1,09,1.03,7.3,M,45.9,M,,*5E
"
1622883868.5079997,"!AIVDM,1,1,,A,13ku;Q@vA?PBsSdMflt4uCvn0<3w,0*2F
"
1622883868.518936,"!AIVDM,1,1,,B,13aEO<PP1:PBnKhMeu;Jrgvl2@@O,0*7A
"
1622883868.5753188,"!AIVDM,1,1,,A,13aGtpPP00PBMR4Mf8QP0?vp28@U,0*3B
"
1622883868.5887885,"$GPGSA,A,3,25,12,29,02,31,04,18,26,20,,,,1.73,1.03,1.39*0A
"
1622883868.645372,"$GPGSV,3,1,11,02,19,040,41,04,10,331,26,05,04,094,19,12,14,102,23*70
"
1622883868.6995633,"$GPGSV,3,2,11,16,03,283,22,18,19,172,41,20,07,102,24,25,50,105,42*75
"
1622883868.7100751,"!AIVDM,1,1,,A,13aNbtgP00PBGH>MfmMv4?vp2<6=,0*7C
"
1622883868.7251906,"$GPGSV,3,3,11,26,29,288,39,29,85,115,43,31,59,268,46*4A
"
1622883868.7413082,"$GPGLL,5157.43248,N,00402.09727,E,090428.00,A,A*6C
"
1622883868.7520678,"!AIVDM,1,1,,A,133nj8PP00PBNnNMg8G9:gvrR0RR,0*00
"
1622883868.7627482,"!AIVDM,1,1,,B,13aFfQ0P00PBMVPMf8OkmOvn20Sm,0*3F
"
1622883869.025237,"!AIVDM,1,1,,A,139p:e001DPC14DMfT4d3Cvr00Ro,0*73
"
1622883869.0416436,"!AIVDM,1,1,,A,?02E3M@rEcq9P00,2*2E
"
1622883869.1058564,"!AIVDM,1,1,,A,13b8Kr0000PBtCBMfrHIbafl0PRr,0*31
"
1622883869.146828,"!AIVDM,1,1,,B,?02E3M@rEcq9P00,2*2D
"
1622883869.185884,"!AIVDM,1,1,,B,13pwfmP0ic0Bu4hMg2S4u42r058@,0*19
"
1622883869.2805343,"$GPRMC,090429.00,A,5157.43248,N,00402.09725,E,0.022,,050621,,,A*76
"
1622883869.3247135,"!AIVDM,1,1,,B,13aGEV0000PBQ?LMf@aN480rR@A6,0*4D
"
1622883869.3781474,"$GPVTG,,T,,M,0.022,N,0.040,K,A*27
"
1622883869.3913426,"$GPGGA,090429.00,5157.43248,N,00402.09725,E,1,09,0.96,7.3,M,45.9,M,,*50
"
1622883869.4446306,"!AIVDM,1,1,,A,33:BN>3Oh=PBKBrMgtCbibnt0000,0*00
"
1622883869.4561555,"!AIVDM,1,1,,B,139aJBPP00PC3jhMeh3SdOvpRD3w,0*0A
"
1622883869.5105991,"$GPGSA,A,3,25,12,29,02,31,04,18,26,20,,,,1.56,0.96,1.23*0B
"
1622883869.524191,"!AIVDM,1,1,,B,14S0lB00000BgS6MfvwaDq>t00S2,0*48
"
1622883869.5769377,"!AIVDM,1,1,,A,13aGDQ0P00PBGf8MfiCN4?vr2@A=,0*32
"
1622883869.5938668,"$GPGSV,3,1,11,02,19,040,41,04,10,331,26,05,04,094,22,12,14,102,22*79
"
1622883869.6415904,"!AIVDM,1,1,,B,13aG7b00000Bv78MfQ@051>n058@,0*7C
"
1622883869.7013104,"$GPGSV,3,2,11,16,03,283,23,18,19,172,41,20,07,102,23,25,50,105,42*73
"
1622883869.7180505,"!AIVDM,2,1,2,A,5341=D`00000uCGC3H10Dh4ME<0000000000001?<@<B5uR?03hC0S0D,0*47
"
1622883869.7287545,"!AIVDM,2,2,2,A,liDQ0C@00000000,2*35
"
1622883869.7433167,"$GPGSV,3,3,11,26,29,288,36,29,85,115,42,31,59,268,46*44
"
1622883869.7597384,"$GPGLL,5157.43248,N,00402.09725,E,090429.00,A,A*6F
"
1622883869.7702293,"!AIVDM,1,1,,A,13aoiP0PA`0BmFtMgKAlSCJr08AH,0*1A
"
1622883869.801384,"!AIVDM,1,1,,B,33ajAt0P@APAvPdMidB;ra4r0000,0*45
"
1622883869.8817844,"!AIVDM,1,1,,A,137bHJ0w1pPC7RHMfKbL6I`t00R8,0*04
"
1622883870.1222515,"!AIVDM,1,1,,A,13JNv:0P0e0C:aVMesjTd?vt0@AV,0*7C
"
1622883870.2823694,"$GPRMC,090430.00,A,5157.43247,N,00402.09723,E,0.040,,050621,,,A*73
"
1622883870.3268511,"!AIVDM,1,1,,B,402E3MAvERa4MPBlo>MgVLQ02@Ac,0*3E
"
1622883870.3800464,"$GPVTG,,T,,M,0.040,N,0.074,K,A*24
"
1622883870.3907008,"!AIVDM,1,1,,B,13aGu<wP00PBADhMgImf4?vt2HAd,0*2E
"
1622883870.4501467,"$GPGGA,090430.00,5157.43247,N,00402.09723,E,1,09,0.96,7.4,M,45.9,M,,*56
"
1622883870.5134907,"!AIVDM,1,1,,A,13aDqIhP00PBMKfMf:N>4?vtR@Ag,0*2F
"
1622883870.524082,"!AIVDM,1,1,,B,33Eocf0OhtPBfMhMg5w0J@Bp20sP,0*79
"
1622883870.5797985,"$GPGSA,A,3,25,12,29,02,31,04,18,26,20,,,,1.56,0.96,1.23*0B
"
1622883870.5985484,"$GPGSV,3,1,11,02,19,040,41,04,10,331,26,05,04,094,22,12,14,102,21*7A
"
1622883870.6436028,"!AIVDM,1,1,,A,13aJHWUP00PBSf@Mf0sMD?vt2000,0*2C
"
1622883870.6948555,"!AIVDM,1,1,,A,13aI8gEP00PBPDVMgC6f4?vt21IN,0*22
"
1622883870.711481,"!AIVDM,1,1,,B,134;7F00is0BALhMhvNKjaHp0<=A,0*41
"
1622883870.72835,"$GPGSV,3,2,11,16,03,283,22,18,19,172,41,20,07,102,23,25,50,105,42*72
"
1622883870.7451923,"$GPGSV,3,3,11,26,29,288,38,29,85,115,42,31,59,268,46*4A
"
1622883870.7559793,"$GPGLL,5157.43247,N,00402.09723,E,090430.00,A,A*6E
"
1622883870.770308,"!AIVDM,1,1,,A,33ev>H00080BA?@MfPS0<Ppn0000,0*6D
"
1622883870.7810695,"!AIVDM,1,1,,A,33aBNS5P000BMe4Mf7gP0?vrPDJr,0*1F
"
1622883871.1089518,"!AIVDM,1,1,,B,13aDppOP00PBPvTMgAkC6Ovt28B;,0*36
"
1622883871.2145438,"!AIVDM,1,1,,A,14Qvm`00000BgsbMfv>sra8v0<B=,0*33
"
1622883871.28721,"$GPRMC,090431.00,A,5157.43248,N,00402.09720,E,0.033,,050621,,,A*7A
"
1622883871.3273277,"$GPVTG,,T,,M,0.033,N,0.060,K,A*25
"
1622883871.388793,"$GPGGA,090431.00,5157.43248,N,00402.09720,E,1,09,0.96,7.5,M,45.9,M,,*5A
"
1622883871.4513843,"$GPGSA,A,3,25,12,29,02,31,04,18,26,20,,,,1.56,0.96,1.23*0B
"
1622883871.464817,"!AIVDM,1,1,,B,137O9b0OhvPBe>dMfqM0P0Lv0@BF,0*41
"
1622883871.5185106,"!AIVDM,1,1,,A,13`fL=0000PBGhlMfk<f22btPhBH,0*3C
"
1622883871.5342555,"$GPGSV,3,1,11,02,19,040,40,04,10,331,27,05,04,094,24,12,14,102,22*7F
"
1622883871.5876262,"$GPGSV,3,2,11,16,03,283,22,18,19,172,41,20,07,102,23,25,50,105,42*72
"
1622883871.6515534,"$GPGSV,3,3,11,26,29,288,37,29,85,115,42,31,59,268,46*45
"
1622883871.701652,"!AIVDM,1,1,,A,34SBtL50000BCmRMfRibini00m1r,0*31
"
1622883871.7183216,"$GPGLL,5157.43248,N,00402.09720,E,090431.00,A,A*63
"
1622883871.7288952,"!AIVDM,1,1,,A,33aDoI5P00PBMnTMf3lt9wvv2DNr,0*21
"
1622883871.7394166,"!AIVDM,1,1,,B,14RvgN00000BVAHMfLEb584t00Ru,0*2A
"
1622883871.9050756,"!AIVDM,1,1,,B,338@6N5000PBWJDMfm3Vc`@v0000,0*7D
"
1622883871.9601078,"!AIVDM,1,1,,B,18HwF:0w1CPBNI@MgstTSSVp00Rp,0*72
"
1622883872.015367,"!AIVDM,1,1,,B,13aC5Q0P00PBFj<MffEVdgvvR8Be,0*13
"
1622883872.095716,"!AIVDM,1,1,,A,13aBNA@P00PBP=DMg6Q@0?w028Bh,0*46
"
1622883872.2821298,"$GPRMC,090432.00,A,5157.43249,N,00402.09719,E,0.017,,050621,,,A*74
"
1622883872.3228068,"$GPVTG,,T,,M,0.017,N,0.031,K,A*27
"
1622883872.3798366,"!AIVDM,1,1,,A,138nCj002G0Bi=hMgRWD?3Hp058@,0*42
"
1622883872.396892,"$GPGGA,090432.00,5157.43249,N,00402.09719,E,1,09,0.96,7.5,M,45.9,M,,*52
"
1622883872.4467041,"!AIVDM,1,1,,B,13`hrChP1APBK60MgGa;Bgvv0U8@,0*06
"
1622883872.4603965,"$GPGSA,A,3,25,12,29,02,31,04,18,26,20,,,,1.56,0.96,1.23*0B
"
1622883872.5129685,"!AIVDM,1,1,,A,13esf>00000Bv>DMfPqcBVo00D<N,0*30
"
1622883872.5235403,"!AIVDM,1,1,,A,134:of80000Bn6`MfwSM;CT@0<<P,0*2F
"
1622883872.5874813,"$GPGSV,3,1,11,02,19,040,40,04,11,331,28,05,04,094,26,12,14,102,22*73
"
1622883872.6001146,"$GPGSV,3,2,11,16,03,283,,18,19,172,41,20,07,102,23,25,50,105,42*72
"
1622883872.646235,"$GPGSV,3,3,11,26,29,288,37,29,85,115,42,31,59,268,46*45
"
1622883872.6957653,"$GPGLL,5157.43249,N,00402.09719,E,090432.00,A,A*6B
"
1622883872.7067606,"!AIVDM,1,1,,A,33`kDom000PBoehMgMO68a@r0000,0*5E
"
1622883872.8389766,"!AIVDM,1,1,,B,13`hqgPP00PB`D>Mfm3BLgw0R8C<,0*7F
"
1622883872.8691237,"!AIVDM,1,1,,A,13`i@jPP0wPBfTFMg;tpp?w0R0S=,0*37
"
1622883872.9596663,"!AIVDM,2,1,6,B,54S0lB02AV35K8MSJ20H4U90h5V1R2222222220l1P=754OP0>SS4U3H,0*2D
"
1622883872.9702172,"!AIVDM,2,2,6,B,20DPSmD`53mhAi@,2*76
"
1622883872.999259,"!AIVDM,1,1,,A,13aGsl@P1;PBUl>MfnPS<gw0R<80,0*2E
"
1622883873.0542123,"!AIVDM,1,1,,A,19NSPSP00dPC;2RMer>m142v08CD,0*0B
"
1622883873.079427,"!AIVDM,1,1,,A,13aI:I3001PC016Mjra@CCO20D>a,0*7B
"
1622883873.1096559,"!AIVDM,1,1,,A,13aGsuPP00PBMh4Mf?A>4?w200Sc,0*12
"
1622883873.1345744,"!AIVDM,1,1,,B,33:BN>3Oh=PBKB8MgtC:rbu200jP,0*6D
"
1622883873.1849012,"!AIVDM,1,1,,A,133n<`PP00PBNKdMf8Bf4?w2R<4r,0*07
"
1622883873.2149746,"!AIVDM,1,1,,B,13aGCnh01<PBjU6Mg<FTbCg0P0SF,0*65
"
1622883873.2794163,"$GPRMC,090433.00,A,5157.43249,N,00402.09724,E,0.010,,050621,,,A*7C
"
1622883873.3202016,"$GPVTG,,T,,M,0.010,N,0.019,K,A*2A
"
1622883873.3800378,"$GPGGA,090433.00,5157.43249,N,00402.09724,E,1,09,1.03,7.6,M,45.9,M,,*53
"
1622883873.4444304,"$GPGSA,A,3,25,12,29,02,31,04,18,26,20,,,,1.73,1.03,1.39*0A
"
1622883873.5179303,"$GPGSV,3,1,11,02,19,040,40,04,11,331,27,05,05,093,26,12,14,102,23*7B
"
1622883873.5293968,"!AIVDM,1,1,,A,3342dB0Oi<0BiL>Mg?8lHSQp0Q7i,0*01
"
1622883873.5795074,"$GPGSV,3,2,11,16,03,283,,18,19,172,40,20,07,102,22,25,50,105,42*72
"
1622883873.6434708,"$GPGSV,3,3,11,26,29,288,39,29,85,115,42,31,59,268,46*4B
"
1622883873.6931195,"!AIVDM,1,1,,A,13Eocf0OhvPBfNLMg6<0P0Dv20Rv,0*78
"
1622883873.7042494,"$GPGLL,5157.43249,N,00402.09724,E,090433.00,A,A*64
"
1622883873.8125918,"!AIVDM,2,1,7,B,53aENQD000010KS7G@055D60T8E8T4000000001@5h833vDc06TSm51D,0*2B
"
1622883873.8231916,"!AIVDM,2,2,7,B,Q0C@00000000000,2*42
"
1622883873.8338065,"!AIVDM,1,1,,A,13aoiP001N0BmLnMgK3TSCG208Ci,0*10
"
1622883873.9620068,"!AIVDM,1,1,,B,33ev>H00080BA?@MfPS0<Ppr00u@,0*47
"
1622883874.042381,"!AIVDM,1,1,,B,13aC4b@P000BM0tMf=HaFOw4R58@,0*52
"
1622883874.1477084,"!AIVDM,1,1,,A,13:hoR?000PBWATMfMU:2`3000Sh,0*77
"
1622883874.2278216,"!AIVDM,1,1,,B,402Dw?1vERa4Q0Ad46MaM:O02<<0,0*7A
"
1622883874.283502,"$GPRMC,090434.00,A,5157.43249,N,00402.09724,E,0.022,,050621,,,A*7A
"
1622883874.324929,"$GPVTG,,T,,M,0.022,N,0.040,K,A*27
"
1622883874.3857062,"!AIVDM,2,1,3,A,53aIhG4000010COC7<1<Tp<E8t0000000000001?;p:46t0Ht54Sm51D,0*00
"
1622883874.4469266,"!AIVDM,2,2,3,A,Q0C@00000000000,2*45
"
1622883874.461077,"$GPGGA,090434.00,5157.43249,N,00402.09724,E,1,10,1.03,7.7,M,45.9,M,,*5D
"
1622883874.513408,"!AIVDM,1,1,,B,83aENQ@j2d<dtMfLN13PQ?be7vP0,0*76
"
1622883874.5275629,"$GPGSA,A,3,25,12,29,02,31,04,18,26,20,05,,,1.73,1.03,1.39*0F
"
1622883874.5839076,"$GPGSV,3,1,11,02,19,040,40,04,11,331,27,05,05,093,27,12,14,102,25*7C
"
1622883874.649794,"$GPGSV,3,2,11,16,03,283,,18,19,172,40,20,07,102,22,25,50,105,42*72
"
1622883874.6972036,"$GPGSV,3,3,11,26,29,288,37,29,85,115,42,31,59,268,46*45
"
1622883874.7137907,"!AIVDM,1,1,,A,13aEQ=@P0aPB`QVMfu8Km?w42D7w,0*52
"
1622883874.7244709,"$GPGLL,5157.43249,N,00402.09724,E,090434.00,A,A*63
"
1622883874.7363832,"!AIVDM,1,1,,A,13lo@t0000PBtcLMfqBVEQE00<<P,0*15
"
1622883874.8656614,"!AIVDM,1,1,,A,33`gb9@0000BfBhMfpGKBpW40000,0*32
"
1622883874.946245,"!AIVDM,1,1,,A,133kjEPP00PBN7vMffhaO?w2R@DK,0*22
"
1622883875.1613262,"!AIVDM,1,1,,B,333rBFUP00PBVo:Mf6eaAww6RE;b,0*54
"
1622883875.2829041,"$GPRMC,090435.00,A,5157.43247,N,00402.09724,E,0.015,,050621,,,A*71
"
1622883875.325544,"!AIVDM,1,1,,A,13aFfo0P0vPBTnhMevAqngw4R0Rn,0*16
"
1622883875.3786519,"$GPVTG,,T,,M,0.015,N,0.028,K,A*2D
"
1622883875.3919835,"$GPGGA,090435.00,5157.43247,N,00402.09724,E,1,10,1.03,7.8,M,45.9,M,,*5D
"
1622883875.445402,"$GPGSA,A,3,25,12,29,02,31,04,18,26,20,05,,,1.73,1.03,1.39*0F
"
1622883875.459278,"!AIVDM,1,1,,A,13aO@WU01<PBoLTMg1p<>Ig6R8Dd,0*2B
"
1622883875.5165517,"!AIVDM,2,1,8,B,53aEOED000010CC?GL1@p:118T@D00000000001I90>74uR`p04Sm51D,0*15
"
1622883875.5784845,"!AIVDM,2,2,8,B,Q0CH1EDSl0B0EQ@,2*6C
"
1622883875.5909503,"$GPGSV,3,1,11,02,19,040,41,04,11,331,27,05,05,093,27,12,14,102,25*7D
"
1622883875.647404,"$GPGSV,3,2,11,16,03,283,,18,19,172,40,20,07,102,22,25,50,105,42*72
"
1622883875.694603,"!AIVDM,1,1,,B,13aDq=0000PBMnTMf4BDvHU6P@Dj,0*51
"
1622883875.7112546,"$GPGSV,3,3,11,26,29,288,40,29,85,115,42,31,59,268,46*45
"
1622883875.7218716,"!AIVDM,1,1,,B,13aoiP001N0BmN2MgK0lTCG608Dl,0*77
"
1622883875.7339401,"$GPGLL,5157.43247,N,00402.09724,E,090435.00,A,A*6C
"
1622883875.803111,"!AIVDM,1,1,,B,83aEOE@j2d<dteMuLicPq?bU0100,0*63
"
1622883875.958678,"!AIVDM,1,1,,A,33:BN>3Oh=PBKAnMgtDc<;38014A,0*70
"
1622883876.2812195,"$GPRMC,090436.00,A,5157.43245,N,00402.09721,E,0.012,,050621,,,A*72
"
1622883876.3258426,"!AIVDM,1,1,,A,340UvN0P1GPC=PFMf3vDcgw6R34S,0*3B
"
1622883876.3773975,"$GPVTG,,T,,M,0.012,N,0.022,K,A*20
"
1622883876.3877203,"!AIVDM,1,1,,A,33ev>H00070BA?@MfPS0:0pv013A,0*6F
"
1622883876.4481142,"$GPGGA,090436.00,5157.43245,N,00402.09721,E,1,10,1.03,7.9,M,45.9,M,,*58
"
1622883876.5119913,"!AIVDM,1,1,,A,35BQiH5000PBDrLMfb9AN1;:0EEb,0*62
"
1622883876.525817,"$GPGSA,A,3,25,12,29,02,31,04,18,26,20,05,,,1.73,1.03,1.39*0F
"
1622883876.5817857,"$GPGSV,3,1,11,02,19,040,41,04,11,331,28,05,05,093,27,12,14,102,25*72
"
1622883876.6485581,"$GPGSV,3,2,11,16,03,283,,18,19,172,40,20,07,102,22,25,50,105,42*72
"
1622883876.6945817,"!AIVDM,1,1,,B,139vu<PPAS0BdsrMg66@ohS4058@,0*53
"
1622883876.7113318,"$GPGSV,3,3,11,26,29,288,38,29,85,115,42,31,59,268,46*4A
"
1622883876.7219713,"$GPGLL,5157.43245,N,00402.09721,E,090436.00,A,A*68
"
1622883876.7342086,"!AIVDM,1,1,,B,33Eocf000vPBfO:Mg6I0QhE4226h,0*3E
"
1622883876.8428822,"!AIVDM,1,1,,A,139eag0P12PBV@TMg4IcDww82@ER,0*60
"
1622883876.9037304,"!AIVDM,2,1,4,A,53ev>H02?N47TP;CS;IH:1<<PDh@F2222222220M1@B644000;TSm51D,0*0D
"
1622883876.9143276,"!AIVDM,2,2,4,A,Q0CH88888888880,2*4A
"
1622883876.9987214,"!AIVDM,1,1,,A,133stVPP1<PBohVMgAO`B?w620S<,0*1D
"
1622883877.2144544,"!AIVDM,1,1,,A,14SHkL80000BQ;@Mg@jC;a;:0<>4,0*51
"
1622883877.282086,"$GPRMC,090437.00,A,5157.43241,N,00402.09720,E,0.020,,050621,,,A*77
"
1622883877.3261342,"!AIVDM,1,1,,B,3342dB001<0BiO:Mg?2DIkSb0P00,0*76
"
1622883877.3787067,"$GPVTG,,T,,M,0.020,N,0.038,K,A*2A
"
1622883877.392172,"$GPGGA,090437.00,5157.43241,N,00402.09720,E,1,10,1.03,8.1,M,45.9,M,,*5B
"
1622883877.4458365,"!AIVDM,1,1,,A,1341=DPP00PBb1tMfPRf4?w828En,0*47
"
1622883877.4642646,"!AIVDM,2,1,9,B,54a1UB42=Pw<?Ic;3C@t<<U@4r1<eV2222222216B`M6D5K:0;TSm51D,0*01
"
1622883877.5123205,"!AIVDM,2,2,9,B,Q0CH88888888880,2*44
"
1622883877.5229568,"$GPGSA,A,3,25,12,29,02,31,04,18,26,20,05,,,1.73,1.03,1.39*0F
"
1622883877.5798974,"!AIVDM,1,1,,A,13aGEMDP00PBuGHMfnb00?w:28Eq,0*1D
"
1622883877.5956824,"$GPGSV,3,1,11,02,19,040,40,04,11,331,29,05,05,093,27,12,14,102,25*72
"
1622883877.6436806,"!AIVDM,1,1,,B,133tj7PP000BN92Mf1eIEOw<R<75,0*11
"
1622883877.7033103,"$GPGSV,3,2,11,16,03,283,,18,19,172,40,20,07,102,22,25,50,105,42*72
"
1622883877.7139182,"!AIVDM,1,1,,A,13aEQ8hP00PBw;lMfLFf4?w:20SI,0*7A
"
1622883877.7288797,"!AIVDM,1,1,,A,13aoiP001N0BmO<MgJv4T3I:0@Ev,0*75
"
1622883877.739511,"$GPGSV,3,3,11,26,29,288,40,29,85,115,42,31,59,268,46*45
"
1622883877.7542021,"!AIVDM,1,1,,A,43aK`NivERa4VPBt8FMoDi700PS:,0*37
"
1622883877.770755,"$GPGLL,5157.43241,N,00402.09720,E,090437.00,A,A*6C
"
1622883877.7813447,"!AIVDM,1,1,,B,133nj8PP00PBNnRMg8Fq?Ow<R0Rk,0*0D
"
1622883877.7960067,"!AIVDM,1,1,,B,13aBN`hP0O0BFRtMfh`;hgv6PhF1,0*67
"
1622883877.8067362,"!AIVDM,1,1,,A,138b>F001H0BSe2Mgth;Bpw<0@F3,0*78
"
1622883877.879092,"!AIVDM,1,1,,A,13aL=>PP00PBGmvMfl<Rvgw82HF9,0*36
"
1622883878.014403,"!AIVDM,1,1,,B,13e>vt400gPBeBTMgFn=3rG880Rp,0*67
"
1622883878.069772,"!AIVDM,1,1,,B,13aDpshP1BPBq>FMg>dDpgw8R0RU,0*58
"
1622883878.1499488,"!AIVDM,1,1,,B,33`gb9@0000BfBhMfpGcMpW<00uh,0*03
"
1622883878.2826648,"$GPRMC,090438.00,A,5157.43238,N,00402.09718,E,0.023,,050621,,,A*7E
"
1622883878.3233683,"$GPVTG,,T,,M,0.023,N,0.043,K,A*25
"
1622883878.379659,"!AIVDM,1,1,,B,13aGtpPP00PBMRFMf8Sh0?w<2@FH,0*5E
"
1622883878.3966255,"$GPGGA,090438.00,5157.43238,N,00402.09718,E,1,10,1.03,8.2,M,45.9,M,,*52
"
1622883878.4465108,"!AIVDM,1,1,,B,138nCj002D0BiI`MgRCT?3K408FK,0*05
"
1622883878.460532,"$GPGSA,A,3,25,12,29,02,31,04,18,26,20,05,,,1.73,1.03,1.39*0F
"
1622883878.5210598,"$GPGSV,3,1,11,02,19,040,41,04,11,331,28,05,05,093,27,12,14,102,24*73
"
1622883878.5318065,"!AIVDM,1,1,,B,33:BN>3Oh<PBKADMgtGsEc7>0000,0*1C
"
1622883878.582536,"$GPGSV,3,2,11,16,03,283,,18,19,172,40,20,07,102,22,25,50,105,43*73
"
1622883878.6463192,"$GPGSV,3,3,11,26,29,288,39,29,85,115,42,31,59,268,46*4B
"
1622883878.696405,"!AIVDM,1,1,,B,83aEQ=@j33b0G16i00000000000,2*05
"
1622883878.7069662,"$GPGLL,5157.43238,N,00402.09718,E,090438.00,A,A*66
"
1622883878.7596965,"!AIVDM,1,1,,B,13aSQ700000BbBVMfQMuw:i>0<?9,0*25
"
1622883878.8147757,"!AIVDM,1,1,,A,13aFfQ0P00PBMVVMf8Ol3ww:2HFd,0*6A
"
1622883878.8398967,"!AIVDM,1,1,,A,14`Uvg@1As0BeSLMm0vR@ik:00Rv,0*24
"
1622883878.9199853,"!AIVDM,1,1,,B,13ku;Q@vi?PBsedMflI4tCu<0<3w,0*5F
"
1622883879.0413902,"!AIVDM,2,1,5,A,53`etqp000010OCO301<Dp@v0hTpE8000000001?=06:2twj?04Sm51D,0*38
"
1622883879.0520887,"!AIVDM,2,2,5,A,Q0CH5hTSiBp5d00,2*2B
"
1622883879.0700743,"!AIVDM,2,1,1,B,540UvDD00000uC?W3L0<tmE>380000000000001I;p?:4uOio2TSm51D,0*57
"
1622883879.0807548,"!AIVDM,2,2,1,B,Q0CH1EDSl0B0EQ@,2*65
"
1622883879.0953412,"!AIVDM,2,1,6,A,55BQiH42=RT<Q1<:220m<>0l58Tp622222222218JiJDD5R:OEDSm51D,0*65
"
1622883879.1059148,"!AIVDM,2,2,6,A,Q0CKCS4U3H88880,2*41
"
1622883879.1723666,"!AIVDM,2,1,7,A,59NSPS`2EtU4CE8wP00lDp@DhDEJ118u=0D=@01II@hDH5RW?SCS4U3@,0*66
"
1622883879.182922,"!AIVDM,2,2,7,A,000000000000000,2*23
"
1622883879.2786524,"$GPRMC,090439.00,A,5157.43236,N,00402.09714,E,0.024,,050621,,,A*7A
"
1622883879.332044,"!AIVDM,2,1,8,A,54Qvm`02AAKiK8M?>20H4U90h5Vo;N222222220l1@J575IR0=4Sm51D,0*16
"
1622883879.3769724,"!AIVDM,2,2,8,A,Q0CH20DPSmDU5Ah,2*53
"
1622883879.3875601,"$GPVTG,,T,,M,0.024,N,0.045,K,A*24
"
1622883879.4425335,"!AIVDM,1,1,,B,139p:e001EPC0rrMfT`t23u>00RI,0*5C
"
1622883879.4595888,"$GPGGA,090439.00,5157.43236,N,00402.09714,E,1,10,1.03,8.3,M,45.9,M,,*50
"
1622883879.514957,"!AIVDM,2,1,2,B,533onOT00000uB3?SO<lU=<uE8V222222222221?=h0665PhB021CQ4R,0*27
"
